store,sku,date,stock
95,100630105000002,2022-04-08,2
96,100630105000002,2022-04-08,2
99,100630105000002,2022-04-08,2
220,100630105000002,2022-04-08,1
225,100630105000002,2022-04-08,3
VZ01,100630105000002,2022-04-08,940
10,100630105000002,2022-04-09,1
100,100630105000002,2022-04-09,1
104,100630105000002,2022-04-09,3
105,100630105000002,2022-04-09,1
106,100630105000002,2022-04-09,2
109,100630105000002,2022-04-09,2
11,100630105000002,2022-04-09,2
114,100630105000002,2022-04-09,1
117,100630105000002,2022-04-09,2
119,100630105000002,2022-04-09,2
121,100630105000002,2022-04-09,5
122,100630105000002,2022-04-09,1
123,100630105000002,2022-04-09,2
130,100630105000002,2022-04-09,2
133,100630105000002,2022-04-09,2
135,100630105000002,2022-04-09,3
136,100630105000002,2022-04-09,1
141,100630105000002,2022-04-09,1
143,100630105000002,2022-04-09,1
144,100630105000002,2022-04-09,2
147,100630105000002,2022-04-09,2
149,100630105000002,2022-04-09,2
15,100630105000002,2022-04-09,1
150,100630105000002,2022-04-09,1
152,100630105000002,2022-04-09,1
156,100630105000002,2022-04-09,1
159,100630105000002,2022-04-09,6
160,100630105000002,2022-04-09,1
162,100630105000002,2022-04-09,4
163,100630105000002,2022-04-09,2
164,100630105000002,2022-04-09,1
166,100630105000002,2022-04-09,1
167,100630105000002,2022-04-09,1
168,100630105000002,2022-04-09,2
170,100630105000002,2022-04-09,1
171,100630105000002,2022-04-09,1
172,100630105000002,2022-04-09,2
173,100630105000002,2022-04-09,1
174,100630105000002,2022-04-09,1
175,100630105000002,2022-04-09,2
179,100630105000002,2022-04-09,2
18,100630105000002,2022-04-09,1
180,100630105000002,2022-04-09,1
181,100630105000002,2022-04-09,1
182,100630105000002,2022-04-09,5
183,100630105000002,2022-04-09,3
184,100630105000002,2022-04-09,2
185,100630105000002,2022-04-09,1
186,100630105000002,2022-04-09,2
188,100630105000002,2022-04-09,2
189,100630105000002,2022-04-09,1
201,100630105000002,2022-04-09,2
202,100630105000002,2022-04-09,2
203,100630105000002,2022-04-09,2
21,100630105000002,2022-04-09,1
213,100630105000002,2022-04-09,2
214,100630105000002,2022-04-09,1
215,100630105000002,2022-04-09,1
216,100630105000002,2022-04-09,1
217,100630105000002,2022-04-09,1
218,100630105000002,2022-04-09,1
219,100630105000002,2022-04-09,2
22,100630105000002,2022-04-09,1
221,100630105000002,2022-04-09,1
26,100630105000002,2022-04-09,1
27,100630105000002,2022-04-09,1
28,100630105000002,2022-04-09,1
29,100630105000002,2022-04-09,3
3,100630105000002,2022-04-09,2
3005,100630105000002,2022-04-09,9
3202,100630105000002,2022-04-09,1
3205,100630105000002,2022-04-09,1
3208,100630105000002,2022-04-09,3
3245,100630105000002,2022-04-09,4
35,100630105000002,2022-04-09,3
36,100630105000002,2022-04-09,1
37,100630105000002,2022-04-09,1
4,100630105000002,2022-04-09,2
4104,100630105000002,2022-04-09,1
4123,100630105000002,2022-04-09,1
4129,100630105000002,2022-04-09,1
4133,100630105000002,2022-04-09,1
4134,100630105000002,2022-04-09,2
42,100630105000002,2022-04-09,1
43,100630105000002,2022-04-09,1
44,100630105000002,2022-04-09,1
45,100630105000002,2022-04-09,2
46,100630105000002,2022-04-09,1
47,100630105000002,2022-04-09,4
4803,100630105000002,2022-04-09,3
4805,100630105000002,2022-04-09,1
4904,100630105000002,2022-04-09,1
4906,100630105000002,2022-04-09,3
5,100630105000002,2022-04-09,1
50,100630105000002,2022-04-09,6
51,100630105000002,2022-04-09,1
52,100630105000002,2022-04-09,2
55,100630105000002,2022-04-09,1
56,100630105000002,2022-04-09,1
57,100630105000002,2022-04-09,2
61,100630105000002,2022-04-09,2
63,100630105000002,2022-04-09,1
64,100630105000002,2022-04-09,3
67,100630105000002,2022-04-09,2
68,100630105000002,2022-04-09,1
69,100630105000002,2022-04-09,0
7,100630105000002,2022-04-09,2
73,100630105000002,2022-04-09,2
74,100630105000002,2022-04-09,1
76,100630105000002,2022-04-09,1
79,100630105000002,2022-04-09,5
8,100630105000002,2022-04-09,1
81,100630105000002,2022-04-09,1
82,100630105000002,2022-04-09,0
84,100630105000002,2022-04-09,2
85,100630105000002,2022-04-09,3
88,100630105000002,2022-04-09,3
89,100630105000002,2022-04-09,2
90,100630105000002,2022-04-09,2
91,100630105000002,2022-04-09,1
95,100630105000002,2022-04-09,2
96,100630105000002,2022-04-09,2
99,100630105000002,2022-04-09,2
220,100630105000002,2022-04-09,1
225,100630105000002,2022-04-09,3
VZ01,100630105000002,2022-04-09,940
10,100630105000002,2022-04-10,1
100,100630105000002,2022-04-10,1
104,100630105000002,2022-04-10,3
105,100630105000002,2022-04-10,1
106,100630105000002,2022-04-10,2
109,100630105000002,2022-04-10,2
11,100630105000002,2022-04-10,2
114,100630105000002,2022-04-10,1
117,100630105000002,2022-04-10,2
119,100630105000002,2022-04-10,2
121,100630105000002,2022-04-10,5
122,100630105000002,2022-04-10,1
123,100630105000002,2022-04-10,2
130,100630105000002,2022-04-10,2
133,100630105000002,2022-04-10,2
135,100630105000002,2022-04-10,3
136,100630105000002,2022-04-10,1
141,100630105000002,2022-04-10,1
143,100630105000002,2022-04-10,1
144,100630105000002,2022-04-10,2
147,100630105000002,2022-04-10,2
149,100630105000002,2022-04-10,2
15,100630105000002,2022-04-10,1
150,100630105000002,2022-04-10,1
152,100630105000002,2022-04-10,1
156,100630105000002,2022-04-10,1
159,100630105000002,2022-04-10,6
160,100630105000002,2022-04-10,1
162,100630105000002,2022-04-10,4
163,100630105000002,2022-04-10,2
164,100630105000002,2022-04-10,1
166,100630105000002,2022-04-10,1
167,100630105000002,2022-04-10,1
168,100630105000002,2022-04-10,2
170,100630105000002,2022-04-10,1
171,100630105000002,2022-04-10,1
172,100630105000002,2022-04-10,2
173,100630105000002,2022-04-10,1
174,100630105000002,2022-04-10,1
175,100630105000002,2022-04-10,2
179,100630105000002,2022-04-10,2
18,100630105000002,2022-04-10,1
180,100630105000002,2022-04-10,1
181,100630105000002,2022-04-10,1
182,100630105000002,2022-04-10,5
183,100630105000002,2022-04-10,3
184,100630105000002,2022-04-10,2
185,100630105000002,2022-04-10,1
186,100630105000002,2022-04-10,2
188,100630105000002,2022-04-10,2
189,100630105000002,2022-04-10,1
201,100630105000002,2022-04-10,2
202,100630105000002,2022-04-10,2
203,100630105000002,2022-04-10,2
21,100630105000002,2022-04-10,1
213,100630105000002,2022-04-10,2
214,100630105000002,2022-04-10,1
215,100630105000002,2022-04-10,1
216,100630105000002,2022-04-10,1
217,100630105000002,2022-04-10,1
218,100630105000002,2022-04-10,1
219,100630105000002,2022-04-10,2
22,100630105000002,2022-04-10,1
221,100630105000002,2022-04-10,1
26,100630105000002,2022-04-10,1
27,100630105000002,2022-04-10,1
28,100630105000002,2022-04-10,1
29,100630105000002,2022-04-10,3
3,100630105000002,2022-04-10,2
3005,100630105000002,2022-04-10,9
3202,100630105000002,2022-04-10,1
3205,100630105000002,2022-04-10,1
3208,100630105000002,2022-04-10,3
3245,100630105000002,2022-04-10,4
35,100630105000002,2022-04-10,3
36,100630105000002,2022-04-10,1
37,100630105000002,2022-04-10,1
4,100630105000002,2022-04-10,2
4104,100630105000002,2022-04-10,1
4123,100630105000002,2022-04-10,1
4129,100630105000002,2022-04-10,1
4133,100630105000002,2022-04-10,1
4134,100630105000002,2022-04-10,2
42,100630105000002,2022-04-10,1
43,100630105000002,2022-04-10,1
44,100630105000002,2022-04-10,1
45,100630105000002,2022-04-10,2
46,100630105000002,2022-04-10,1
47,100630105000002,2022-04-10,4
4803,100630105000002,2022-04-10,3
4805,100630105000002,2022-04-10,1
4904,100630105000002,2022-04-10,1
4906,100630105000002,2022-04-10,3
5,100630105000002,2022-04-10,1
50,100630105000002,2022-04-10,6
51,100630105000002,2022-04-10,1
52,100630105000002,2022-04-10,2
55,100630105000002,2022-04-10,1
56,100630105000002,2022-04-10,1
57,100630105000002,2022-04-10,2
61,100630105000002,2022-04-10,2
63,100630105000002,2022-04-10,1
64,100630105000002,2022-04-10,3
67,100630105000002,2022-04-10,2
68,100630105000002,2022-04-10,1
69,100630105000002,2022-04-10,0
7,100630105000002,2022-04-10,2
73,100630105000002,2022-04-10,2
74,100630105000002,2022-04-10,1
76,100630105000002,2022-04-10,1
79,100630105000002,2022-04-10,5
8,100630105000002,2022-04-10,1
81,100630105000002,2022-04-10,1
82,100630105000002,2022-04-10,0
84,100630105000002,2022-04-10,2
85,100630105000002,2022-04-10,3
88,100630105000002,2022-04-10,3
89,100630105000002,2022-04-10,2
90,100630105000002,2022-04-10,2
91,100630105000002,2022-04-10,1
95,100630105000002,2022-04-10,2
96,100630105000002,2022-04-10,2
99,100630105000002,2022-04-10,2
220,100630105000002,2022-04-10,1
225,100630105000002,2022-04-10,3
VZ01,100630105000002,2022-04-10,940
10,100630105000002,2022-04-11,1
100,100630105000002,2022-04-11,1
104,100630105000002,2022-04-11,3
105,100630105000002,2022-04-11,1
106,100630105000002,2022-04-11,2
109,100630105000002,2022-04-11,2
11,100630105000002,2022-04-11,2
114,100630105000002,2022-04-11,1
117,100630105000002,2022-04-11,2
119,100630105000002,2022-04-11,2
121,100630105000002,2022-04-11,5
122,100630105000002,2022-04-11,1
123,100630105000002,2022-04-11,2
130,100630105000002,2022-04-11,2
133,100630105000002,2022-04-11,2
135,100630105000002,2022-04-11,3
136,100630105000002,2022-04-11,1
141,100630105000002,2022-04-11,1
143,100630105000002,2022-04-11,1
144,100630105000002,2022-04-11,2
147,100630105000002,2022-04-11,2
149,100630105000002,2022-04-11,2
15,100630105000002,2022-04-11,1
150,100630105000002,2022-04-11,1
152,100630105000002,2022-04-11,1
156,100630105000002,2022-04-11,1
159,100630105000002,2022-04-11,6
160,100630105000002,2022-04-11,1
162,100630105000002,2022-04-11,4
163,100630105000002,2022-04-11,2
164,100630105000002,2022-04-11,1
166,100630105000002,2022-04-11,1
167,100630105000002,2022-04-11,1
168,100630105000002,2022-04-11,2
170,100630105000002,2022-04-11,1
171,100630105000002,2022-04-11,1
172,100630105000002,2022-04-11,2
173,100630105000002,2022-04-11,1
174,100630105000002,2022-04-11,1
175,100630105000002,2022-04-11,2
179,100630105000002,2022-04-11,2
18,100630105000002,2022-04-11,1
180,100630105000002,2022-04-11,1
181,100630105000002,2022-04-11,1
182,100630105000002,2022-04-11,5
183,100630105000002,2022-04-11,3
184,100630105000002,2022-04-11,2
185,100630105000002,2022-04-11,1
186,100630105000002,2022-04-11,2
188,100630105000002,2022-04-11,2
189,100630105000002,2022-04-11,1
201,100630105000002,2022-04-11,2
202,100630105000002,2022-04-11,2
203,100630105000002,2022-04-11,2
21,100630105000002,2022-04-11,1
213,100630105000002,2022-04-11,2
214,100630105000002,2022-04-11,1
215,100630105000002,2022-04-11,1
216,100630105000002,2022-04-11,1
217,100630105000002,2022-04-11,1
218,100630105000002,2022-04-11,1
219,100630105000002,2022-04-11,2
22,100630105000002,2022-04-11,1
221,100630105000002,2022-04-11,1
26,100630105000002,2022-04-11,1
27,100630105000002,2022-04-11,1
28,100630105000002,2022-04-11,1
29,100630105000002,2022-04-11,3
3,100630105000002,2022-04-11,2
3005,100630105000002,2022-04-11,9
3202,100630105000002,2022-04-11,1
3205,100630105000002,2022-04-11,1
3208,100630105000002,2022-04-11,3
3245,100630105000002,2022-04-11,4
35,100630105000002,2022-04-11,3
36,100630105000002,2022-04-11,1
37,100630105000002,2022-04-11,1
4,100630105000002,2022-04-11,2
4104,100630105000002,2022-04-11,1
4123,100630105000002,2022-04-11,1
4129,100630105000002,2022-04-11,1
4133,100630105000002,2022-04-11,1
4134,100630105000002,2022-04-11,2
42,100630105000002,2022-04-11,1
43,100630105000002,2022-04-11,1
44,100630105000002,2022-04-11,1
45,100630105000002,2022-04-11,2
46,100630105000002,2022-04-11,1
47,100630105000002,2022-04-11,4
4803,100630105000002,2022-04-11,3
4805,100630105000002,2022-04-11,1
4904,100630105000002,2022-04-11,1
4906,100630105000002,2022-04-11,3
5,100630105000002,2022-04-11,1
50,100630105000002,2022-04-11,6
51,100630105000002,2022-04-11,1
52,100630105000002,2022-04-11,2
55,100630105000002,2022-04-11,1
56,100630105000002,2022-04-11,1
57,100630105000002,2022-04-11,2
61,100630105000002,2022-04-11,2
63,100630105000002,2022-04-11,1
64,100630105000002,2022-04-11,3
67,100630105000002,2022-04-11,2
68,100630105000002,2022-04-11,1
69,100630105000002,2022-04-11,0
7,100630105000002,2022-04-11,2
73,100630105000002,2022-04-11,2
74,100630105000002,2022-04-11,1
76,100630105000002,2022-04-11,1
79,100630105000002,2022-04-11,5
8,100630105000002,2022-04-11,1
81,100630105000002,2022-04-11,1
82,100630105000002,2022-04-11,0
84,100630105000002,2022-04-11,2
85,100630105000002,2022-04-11,3
88,100630105000002,2022-04-11,3
89,100630105000002,2022-04-11,2
90,100630105000002,2022-04-11,2
91,100630105000002,2022-04-11,1
95,100630105000002,2022-04-11,2
96,100630105000002,2022-04-11,2
99,100630105000002,2022-04-11,2
220,100630105000002,2022-04-11,1
225,100630105000002,2022-04-11,3
VZ01,100630105000002,2022-04-11,940
10,100630105000002,2022-04-12,1
100,100630105000002,2022-04-12,1
104,100630105000002,2022-04-12,3
105,100630105000002,2022-04-12,1
106,100630105000002,2022-04-12,2
109,100630105000002,2022-04-12,2
11,100630105000002,2022-04-12,2
114,100630105000002,2022-04-12,1
117,100630105000002,2022-04-12,2
119,100630105000002,2022-04-12,2
121,100630105000002,2022-04-12,5
122,100630105000002,2022-04-12,1
123,100630105000002,2022-04-12,2
130,100630105000002,2022-04-12,2
133,100630105000002,2022-04-12,2
135,100630105000002,2022-04-12,3
136,100630105000002,2022-04-12,1
141,100630105000002,2022-04-12,1
143,100630105000002,2022-04-12,1
144,100630105000002,2022-04-12,2
147,100630105000002,2022-04-12,2
149,100630105000002,2022-04-12,2
15,100630105000002,2022-04-12,1
150,100630105000002,2022-04-12,1
152,100630105000002,2022-04-12,1
156,100630105000002,2022-04-12,1
159,100630105000002,2022-04-12,6
160,100630105000002,2022-04-12,1
162,100630105000002,2022-04-12,4
163,100630105000002,2022-04-12,2
164,100630105000002,2022-04-12,1
166,100630105000002,2022-04-12,1
167,100630105000002,2022-04-12,1
168,100630105000002,2022-04-12,2
170,100630105000002,2022-04-12,1
171,100630105000002,2022-04-12,1
172,100630105000002,2022-04-12,2
173,100630105000002,2022-04-12,1
174,100630105000002,2022-04-12,1
175,100630105000002,2022-04-12,2
179,100630105000002,2022-04-12,2
18,100630105000002,2022-04-12,1
180,100630105000002,2022-04-12,1
181,100630105000002,2022-04-12,1
182,100630105000002,2022-04-12,5
183,100630105000002,2022-04-12,3
184,100630105000002,2022-04-12,2
185,100630105000002,2022-04-12,1
186,100630105000002,2022-04-12,2
188,100630105000002,2022-04-12,2
189,100630105000002,2022-04-12,1
201,100630105000002,2022-04-12,2
202,100630105000002,2022-04-12,2
203,100630105000002,2022-04-12,2
21,100630105000002,2022-04-12,1
213,100630105000002,2022-04-12,2
214,100630105000002,2022-04-12,1
215,100630105000002,2022-04-12,1
216,100630105000002,2022-04-12,1
217,100630105000002,2022-04-12,1
218,100630105000002,2022-04-12,1
219,100630105000002,2022-04-12,2
22,100630105000002,2022-04-12,1
221,100630105000002,2022-04-12,1
26,100630105000002,2022-04-12,1
27,100630105000002,2022-04-12,1
28,100630105000002,2022-04-12,1
29,100630105000002,2022-04-12,3
3,100630105000002,2022-04-12,2
3005,100630105000002,2022-04-12,9
3202,100630105000002,2022-04-12,1
3205,100630105000002,2022-04-12,1
3208,100630105000002,2022-04-12,3
3245,100630105000002,2022-04-12,4
35,100630105000002,2022-04-12,3
36,100630105000002,2022-04-12,1
37,100630105000002,2022-04-12,1
4,100630105000002,2022-04-12,2
4104,100630105000002,2022-04-12,1
4123,100630105000002,2022-04-12,1
4129,100630105000002,2022-04-12,1
4133,100630105000002,2022-04-12,1
4134,100630105000002,2022-04-12,2
42,100630105000002,2022-04-12,1
43,100630105000002,2022-04-12,1
44,100630105000002,2022-04-12,1
45,100630105000002,2022-04-12,2
46,100630105000002,2022-04-12,1
47,100630105000002,2022-04-12,4
4803,100630105000002,2022-04-12,3
4805,100630105000002,2022-04-12,1
4904,100630105000002,2022-04-12,1
4906,100630105000002,2022-04-12,3
5,100630105000002,2022-04-12,1
50,100630105000002,2022-04-12,6
51,100630105000002,2022-04-12,1
52,100630105000002,2022-04-12,2
55,100630105000002,2022-04-12,1
56,100630105000002,2022-04-12,1
57,100630105000002,2022-04-12,2
61,100630105000002,2022-04-12,2
63,100630105000002,2022-04-12,1
64,100630105000002,2022-04-12,3
67,100630105000002,2022-04-12,2
68,100630105000002,2022-04-12,1
69,100630105000002,2022-04-12,0
7,100630105000002,2022-04-12,2
73,100630105000002,2022-04-12,2
74,100630105000002,2022-04-12,1
76,100630105000002,2022-04-12,1
79,100630105000002,2022-04-12,5
8,100630105000002,2022-04-12,1
81,100630105000002,2022-04-12,1
82,100630105000002,2022-04-12,0
84,100630105000002,2022-04-12,2
85,100630105000002,2022-04-12,3
88,100630105000002,2022-04-12,3
89,100630105000002,2022-04-12,2
90,100630105000002,2022-04-12,2
91,100630105000002,2022-04-12,1
95,100630105000002,2022-04-12,2
96,100630105000002,2022-04-12,2
99,100630105000002,2022-04-12,2
220,100630105000002,2022-04-12,1
225,100630105000002,2022-04-12,3
VZ01,100630105000002,2022-04-12,940
10,100630105000002,2022-04-13,1
100,100630105000002,2022-04-13,1
104,100630105000002,2022-04-13,3
105,100630105000002,2022-04-13,1
106,100630105000002,2022-04-13,2
109,100630105000002,2022-04-13,2
11,100630105000002,2022-04-13,2
114,100630105000002,2022-04-13,1
117,100630105000002,2022-04-13,2
119,100630105000002,2022-04-13,2
121,100630105000002,2022-04-13,5
122,100630105000002,2022-04-13,1
123,100630105000002,2022-04-13,2
130,100630105000002,2022-04-13,2
133,100630105000002,2022-04-13,2
135,100630105000002,2022-04-13,3
136,100630105000002,2022-04-13,1
141,100630105000002,2022-04-13,1
143,100630105000002,2022-04-13,1
144,100630105000002,2022-04-13,2
147,100630105000002,2022-04-13,2
149,100630105000002,2022-04-13,2
15,100630105000002,2022-04-13,1
150,100630105000002,2022-04-13,1
152,100630105000002,2022-04-13,1
156,100630105000002,2022-04-13,1
159,100630105000002,2022-04-13,6
160,100630105000002,2022-04-13,1
162,100630105000002,2022-04-13,4
163,100630105000002,2022-04-13,2
164,100630105000002,2022-04-13,1
166,100630105000002,2022-04-13,1
167,100630105000002,2022-04-13,1
168,100630105000002,2022-04-13,2
170,100630105000002,2022-04-13,1
171,100630105000002,2022-04-13,1
172,100630105000002,2022-04-13,2
173,100630105000002,2022-04-13,1
174,100630105000002,2022-04-13,1
175,100630105000002,2022-04-13,2
179,100630105000002,2022-04-13,2
18,100630105000002,2022-04-13,1
180,100630105000002,2022-04-13,1
181,100630105000002,2022-04-13,1
182,100630105000002,2022-04-13,5
183,100630105000002,2022-04-13,3
184,100630105000002,2022-04-13,2
185,100630105000002,2022-04-13,1
186,100630105000002,2022-04-13,2
188,100630105000002,2022-04-13,2
189,100630105000002,2022-04-13,1
201,100630105000002,2022-04-13,2
202,100630105000002,2022-04-13,2
203,100630105000002,2022-04-13,2
21,100630105000002,2022-04-13,1
213,100630105000002,2022-04-13,2
214,100630105000002,2022-04-13,1
215,100630105000002,2022-04-13,1
216,100630105000002,2022-04-13,1
217,100630105000002,2022-04-13,1
218,100630105000002,2022-04-13,1
219,100630105000002,2022-04-13,2
22,100630105000002,2022-04-13,1
221,100630105000002,2022-04-13,1
26,100630105000002,2022-04-13,1
27,100630105000002,2022-04-13,1
28,100630105000002,2022-04-13,1
29,100630105000002,2022-04-13,3
3,100630105000002,2022-04-13,2
3005,100630105000002,2022-04-13,9
3202,100630105000002,2022-04-13,1
3205,100630105000002,2022-04-13,1
3208,100630105000002,2022-04-13,3
3245,100630105000002,2022-04-13,4
35,100630105000002,2022-04-13,3
36,100630105000002,2022-04-13,1
37,100630105000002,2022-04-13,1
4,100630105000002,2022-04-13,2
4104,100630105000002,2022-04-13,1
4123,100630105000002,2022-04-13,1
4129,100630105000002,2022-04-13,1
4133,100630105000002,2022-04-13,1
4134,100630105000002,2022-04-13,2
42,100630105000002,2022-04-13,1
43,100630105000002,2022-04-13,1
44,100630105000002,2022-04-13,1
45,100630105000002,2022-04-13,2
46,100630105000002,2022-04-13,1
47,100630105000002,2022-04-13,4
4803,100630105000002,2022-04-13,3
4805,100630105000002,2022-04-13,1
4904,100630105000002,2022-04-13,1
4906,100630105000002,2022-04-13,3
5,100630105000002,2022-04-13,1
50,100630105000002,2022-04-13,6
51,100630105000002,2022-04-13,1
52,100630105000002,2022-04-13,2
55,100630105000002,2022-04-13,1
56,100630105000002,2022-04-13,1
57,100630105000002,2022-04-13,2
61,100630105000002,2022-04-13,2
63,100630105000002,2022-04-13,1
64,100630105000002,2022-04-13,3
67,100630105000002,2022-04-13,2
68,100630105000002,2022-04-13,1
69,100630105000002,2022-04-13,0
7,100630105000002,2022-04-13,2
73,100630105000002,2022-04-13,2
74,100630105000002,2022-04-13,1
76,100630105000002,2022-04-13,1
79,100630105000002,2022-04-13,5
8,100630105000002,2022-04-13,1
81,100630105000002,2022-04-13,1
82,100630105000002,2022-04-13,0
84,100630105000002,2022-04-13,2
85,100630105000002,2022-04-13,3
88,100630105000002,2022-04-13,3
89,100630105000002,2022-04-13,2
90,100630105000002,2022-04-13,2
91,100630105000002,2022-04-13,1
95,100630105000002,2022-04-13,2
96,100630105000002,2022-04-13,2
99,100630105000002,2022-04-13,2
220,100630105000002,2022-04-13,1
225,100630105000002,2022-04-13,3
VZ01,100630105000002,2022-04-13,940
10,100630105000002,2022-04-14,1
100,100630105000002,2022-04-14,1
104,100630105000002,2022-04-14,3
105,100630105000002,2022-04-14,1
106,100630105000002,2022-04-14,2
109,100630105000002,2022-04-14,2
11,100630105000002,2022-04-14,2
114,100630105000002,2022-04-14,1
117,100630105000002,2022-04-14,2
119,100630105000002,2022-04-14,2
121,100630105000002,2022-04-14,5
122,100630105000002,2022-04-14,1
123,100630105000002,2022-04-14,2
130,100630105000002,2022-04-14,2
133,100630105000002,2022-04-14,2
135,100630105000002,2022-04-14,3
136,100630105000002,2022-04-14,1
141,100630105000002,2022-04-14,1
143,100630105000002,2022-04-14,1
144,100630105000002,2022-04-14,2
147,100630105000002,2022-04-14,2
149,100630105000002,2022-04-14,2
15,100630105000002,2022-04-14,1
150,100630105000002,2022-04-14,1
152,100630105000002,2022-04-14,1
156,100630105000002,2022-04-14,1
159,100630105000002,2022-04-14,6
160,100630105000002,2022-04-14,1
162,100630105000002,2022-04-14,4
163,100630105000002,2022-04-14,2
164,100630105000002,2022-04-14,1
166,100630105000002,2022-04-14,1
167,100630105000002,2022-04-14,1
168,100630105000002,2022-04-14,2
170,100630105000002,2022-04-14,1
171,100630105000002,2022-04-14,1
172,100630105000002,2022-04-14,2
173,100630105000002,2022-04-14,1
174,100630105000002,2022-04-14,1
175,100630105000002,2022-04-14,2
179,100630105000002,2022-04-14,2
18,100630105000002,2022-04-14,1
180,100630105000002,2022-04-14,1
181,100630105000002,2022-04-14,1
182,100630105000002,2022-04-14,5
183,100630105000002,2022-04-14,3
184,100630105000002,2022-04-14,2
185,100630105000002,2022-04-14,1
186,100630105000002,2022-04-14,2
188,100630105000002,2022-04-14,2
189,100630105000002,2022-04-14,1
201,100630105000002,2022-04-14,2
202,100630105000002,2022-04-14,2
203,100630105000002,2022-04-14,2
21,100630105000002,2022-04-14,1
213,100630105000002,2022-04-14,2
214,100630105000002,2022-04-14,1
215,100630105000002,2022-04-14,1
216,100630105000002,2022-04-14,1
217,100630105000002,2022-04-14,1
218,100630105000002,2022-04-14,1
219,100630105000002,2022-04-14,2
22,100630105000002,2022-04-14,1
221,100630105000002,2022-04-14,1
26,100630105000002,2022-04-14,1
27,100630105000002,2022-04-14,1
28,100630105000002,2022-04-14,1
29,100630105000002,2022-04-14,3
3,100630105000002,2022-04-14,2
3005,100630105000002,2022-04-14,9
3202,100630105000002,2022-04-14,1
3205,100630105000002,2022-04-14,1
3208,100630105000002,2022-04-14,3
3245,100630105000002,2022-04-14,4
35,100630105000002,2022-04-14,3
36,100630105000002,2022-04-14,1
37,100630105000002,2022-04-14,1
4,100630105000002,2022-04-14,2
4104,100630105000002,2022-04-14,1
4123,100630105000002,2022-04-14,1
4129,100630105000002,2022-04-14,1
4133,100630105000002,2022-04-14,1
4134,100630105000002,2022-04-14,2
42,100630105000002,2022-04-14,1
43,100630105000002,2022-04-14,1
44,100630105000002,2022-04-14,1
45,100630105000002,2022-04-14,2
46,100630105000002,2022-04-14,1
47,100630105000002,2022-04-14,4
4803,100630105000002,2022-04-14,3
4805,100630105000002,2022-04-14,1
4904,100630105000002,2022-04-14,1
4906,100630105000002,2022-04-14,3
5,100630105000002,2022-04-14,1
50,100630105000002,2022-04-14,6
51,100630105000002,2022-04-14,1
52,100630105000002,2022-04-14,2
55,100630105000002,2022-04-14,1
56,100630105000002,2022-04-14,1
57,100630105000002,2022-04-14,2
61,100630105000002,2022-04-14,2
63,100630105000002,2022-04-14,1
64,100630105000002,2022-04-14,3
67,100630105000002,2022-04-14,2
68,100630105000002,2022-04-14,1
69,100630105000002,2022-04-14,0
7,100630105000002,2022-04-14,2
73,100630105000002,2022-04-14,2
74,100630105000002,2022-04-14,1
76,100630105000002,2022-04-14,1
79,100630105000002,2022-04-14,5
8,100630105000002,2022-04-14,1
81,100630105000002,2022-04-14,1
82,100630105000002,2022-04-14,0
84,100630105000002,2022-04-14,2
85,100630105000002,2022-04-14,3
88,100630105000002,2022-04-14,3
89,100630105000002,2022-04-14,2
90,100630105000002,2022-04-14,2
91,100630105000002,2022-04-14,1
95,100630105000002,2022-04-14,2
96,100630105000002,2022-04-14,2
99,100630105000002,2022-04-14,2
220,100630105000002,2022-04-14,1
225,100630105000002,2022-04-14,3
VZ01,100630105000002,2022-04-14,940
10,100630105000002,2022-04-15,1
100,100630105000002,2022-04-15,1
104,100630105000002,2022-04-15,3
105,100630105000002,2022-04-15,1
106,100630105000002,2022-04-15,2
109,100630105000002,2022-04-15,2
11,100630105000002,2022-04-15,2
114,100630105000002,2022-04-15,1
117,100630105000002,2022-04-15,2
119,100630105000002,2022-04-15,2
121,100630105000002,2022-04-15,5
122,100630105000002,2022-04-15,1
123,100630105000002,2022-04-15,2
130,100630105000002,2022-04-15,2
133,100630105000002,2022-04-15,2
135,100630105000002,2022-04-15,3
136,100630105000002,2022-04-15,1
141,100630105000002,2022-04-15,1
143,100630105000002,2022-04-15,1
144,100630105000002,2022-04-15,2
147,100630105000002,2022-04-15,2
149,100630105000002,2022-04-15,2
15,100630105000002,2022-04-15,1
150,100630105000002,2022-04-15,1
152,100630105000002,2022-04-15,1
156,100630105000002,2022-04-15,1
159,100630105000002,2022-04-15,6
160,100630105000002,2022-04-15,1
162,100630105000002,2022-04-15,4
163,100630105000002,2022-04-15,2
164,100630105000002,2022-04-15,1
166,100630105000002,2022-04-15,1
167,100630105000002,2022-04-15,1
168,100630105000002,2022-04-15,2
170,100630105000002,2022-04-15,1
171,100630105000002,2022-04-15,1
172,100630105000002,2022-04-15,2
173,100630105000002,2022-04-15,1
174,100630105000002,2022-04-15,1
175,100630105000002,2022-04-15,2
179,100630105000002,2022-04-15,2
18,100630105000002,2022-04-15,1
180,100630105000002,2022-04-15,1
181,100630105000002,2022-04-15,1
182,100630105000002,2022-04-15,5
183,100630105000002,2022-04-15,3
184,100630105000002,2022-04-15,2
185,100630105000002,2022-04-15,1
186,100630105000002,2022-04-15,2
188,100630105000002,2022-04-15,2
189,100630105000002,2022-04-15,1
201,100630105000002,2022-04-15,2
202,100630105000002,2022-04-15,2
203,100630105000002,2022-04-15,2
